"experiment","experiment_id","seed","dataset","metric","value","status","protocol_group","checkpoint","source_file","component","enabled"
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-300","mDice","0.8865274444222451","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-300","mIoU","0.8144532191256683","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-300","S_alpha","0.9322442526372247","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-300","F_beta_w","0.8619484828657953","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-300","maxE_phi","0.9719003635952507","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-300","mE_phi","0.9563394389404576","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-300","MAE","0.00680142174247847","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-ClinicDB","mDice","0.9469779701002182","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-ClinicDB","mIoU","0.9005972983375672","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-ClinicDB","S_alpha","0.9541989402823768","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-ClinicDB","F_beta_w","0.9362680780109404","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-ClinicDB","maxE_phi","0.989261173364161","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-ClinicDB","mE_phi","0.9838155789111209","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-ClinicDB","MAE","0.009465490755942772","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-ColonDB","mDice","0.7809489616394129","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-ColonDB","mIoU","0.7031091766241043","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-ColonDB","S_alpha","0.857575945049294","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-ColonDB","F_beta_w","0.7631932736570708","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-ColonDB","maxE_phi","0.8912251527618342","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-ColonDB","mE_phi","0.885187815732917","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","CVC-ColonDB","MAE","0.03309473204007021","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","ETIS-LaribPolypDB","mDice","0.774199757887841","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","ETIS-LaribPolypDB","mIoU","0.6954368007268146","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","ETIS-LaribPolypDB","S_alpha","0.867362805331641","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","ETIS-LaribPolypDB","F_beta_w","0.7442364667737147","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","ETIS-LaribPolypDB","maxE_phi","0.8959106361101362","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","ETIS-LaribPolypDB","mE_phi","0.8818453982101805","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","ETIS-LaribPolypDB","MAE","0.015228968176977737","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","Kvasir-SEG","mDice","0.9269971692562103","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","Kvasir-SEG","mIoU","0.8774477791786194","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","Kvasir-SEG","S_alpha","0.9325902387896084","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","Kvasir-SEG","F_beta_w","0.9059092450764065","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","Kvasir-SEG","maxE_phi","0.9641615247141408","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","Kvasir-SEG","mE_phi","0.9571263795091334","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_33_fafem_warmup_cosine","Exp33","7777","Kvasir-SEG","MAE","0.02526934810084109","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\33_fafem_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-300","mDice","0.8900839005907376","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-300","mIoU","0.8210626542568207","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-300","S_alpha","0.9330556985019779","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-300","F_beta_w","0.8675438833046883","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-300","maxE_phi","0.9664567600052897","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-300","mE_phi","0.9573533748287981","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-300","MAE","0.0068670978530834485","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-ClinicDB","mDice","0.9391590135712777","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-ClinicDB","mIoU","0.8883466648478662","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-ClinicDB","S_alpha","0.9500273534434287","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-ClinicDB","F_beta_w","0.9259072782883578","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-ClinicDB","maxE_phi","0.9884171219961584","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-ClinicDB","mE_phi","0.980893367435725","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-ClinicDB","MAE","0.010519769982269821","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-ColonDB","mDice","0.7949238341395456","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-ColonDB","mIoU","0.7145678978507121","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-ColonDB","S_alpha","0.860393121403106","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-ColonDB","F_beta_w","0.7701295135712497","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-ColonDB","maxE_phi","0.900668762769909","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","42","CVC-ColonDB","mE_phi","0.8933130729579969","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
